"geometry","osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index"
"POINT(84764.26610406942 451751.50533253426)",41197122,"0101000020407100003857F641C4B1F44051E475059E921B41",255,0.18478260869565217391,1020,0.73913043478260869565,105,0.07608695652173913043,1380,0.6657809004011612
"POINT(86911.84110417796 451908.377419626)",41408561,"0101000020407100008EA72975FD37F5405A4A7A8211951B41",70,0.24561403508771929825,205,0.71929824561403508772,10,0.03508771929824561404,285,0.6365984881547718
"POINT(87007.49026139388 451809.1975408276)",41408562,"010100002040710000D3541CD8F73DF540892448CA84931B41",70,0.24561403508771929825,205,0.71929824561403508772,10,0.03508771929824561404,285,0.6365984881547718
"POINT(87086.09361308682 451885.0384610128)",41408563,"010100002040710000A66F707FE142F540E1526227B4941B41",70,0.24561403508771929825,205,0.71929824561403508772,10,0.03508771929824561404,285,0.6365984881547718
"POINT(86990.43968196321 451984.19802817656)",41408564,"0101000020407100004AF4EF08E73CF540F8E5C7CA40961B41",85,0.24285714285714285714,245,0.70000000000000000000,20,0.05714285714285714286,350,0.6889947643057401
"POINT(86997.05085782892 451898.43587890343)",41409050,"0101000020407100007F4C50D0503DF5400D0A57BEE9941B41",85,0.24285714285714285714,245,0.70000000000000000000,20,0.05714285714285714286,350,0.6889947643057401
"POINT(86686.18985747425 451191.03699328005)",41738937,"010100002040710000ADFDA709E329F5400091E125DC891B41",10,0.28571428571428571429,25,0.71428571428571428571,0,0E-20,35,0.5445684476282007
"POINT(81543.23608047065 454769.9102414103)",44806893,"010100002040710000CB50FCC673E8F340035316A4C7C11B41",995,0.09935097353969046430,7850,0.78382426360459311033,1170,0.11682476285571642536,10015,0.6109157429992016
"POINT(78842.96981764358 456204.8059957399)",45751537,"01010000204071000064815F84AF3FF3407EF2563933D81B41",1535,0.17663981588032220944,5635,0.64844649021864211738,1520,0.17491369390103567319,8690,0.8120035772759028
"POINT(78946.21118823819 453351.7951582627)",51852552,"01010000204071000005EB06612346F340B6F73D2E9FAB1B41",2250,0.16465422612513721186,10135,0.74167581412367361873,1280,0.09366995975118916941,13665,0.6740085218140743
"POINT(80770.26617354141 455338.90159986925)",52718757,"010100002040710000F72F3F4224B8F34002FF3C9BABCA1B41",735,0.08791866028708133971,6680,0.79904306220095693780,945,0.11303827751196172249,8360,0.5820477468631928
"POINT(79403.68956892539 448599.0937741551)",55936852,"010100002040710000EE6C7908BB62F340055506605C611B41",25,0.21739130434782608696,75,0.65217391304347826087,15,0.13043478260869565217,115,0.7975511165325083
"POINT(79632.33110678618 448543.43109793623)",55936853,"01010000204071000022A1364C0571F340C6BC71B97D601B41",25,0.21739130434782608696,75,0.65217391304347826087,15,0.13043478260869565217,115,0.7975511165325083
"POINT(79608.02049111378 448437.4973050047)",55936856,"010100002040710000797DEE53806FF340ED853DFDD55E1B41",25,0.21739130434782608696,75,0.65217391304347826087,15,0.13043478260869565217,115,0.7975511165325083
"POINT(79427.87819970756 448433.0764523648)",55936857,"010100002040710000F5221B0D3E64F3405A87494EC45E1B41",25,0.21739130434782608696,75,0.65217391304347826087,15,0.13043478260869565217,115,0.7975511165325083
"POINT(81620.2499883346 451513.89581687725)",58572463,"01010000204071000098C4F3FF43EDF340FC045195E78E1B41",175,0.17241379310344827586,715,0.70443349753694581281,125,0.12315270935960591133,1015,0.7352982146100421
"POINT(79346.02635448707 458630.01392316463)",58578266,"010100002040710000C1AEF26B205FF340C3DF410E18FE1B41",1055,0.13648124191461836999,5250,0.67917205692108667529,1425,0.18434670116429495472,7730,0.7703254203774037
"POINT(79391.13109616505 459034.5726064706)",58578274,"010100002040710000D84AF818F261F340C359594A6A041C41",805,0.13772455089820359281,3880,0.66381522668947818648,1160,0.19846022241231822070,5845,0.7882501975361182
"POINT(84564.8189923231 453149.2688795762)",58581588,"010100002040710000B6B1971A4DA5F440E92A551375A81B41",50,0.21276595744680851064,135,0.57446808510638297872,50,0.21276595744680851064,235,0.8892773863204237
"POINT(86767.86578837199 452547.3998254529)",58582845,"0101000020407100006FE844DAFD2EF540F1D76B990D9F1B41",25,0.29411764705882352941,55,0.64705882352941176471,5,0.05882352941176470588,85,0.735719021475792
"POINT(80720.71384269341 451564.9517036959)",58612991,"010100002040710000EB50E66B0BB5F340E5698BCEB38F1B41",1430,0.23064516129032258065,4175,0.67338709677419354839,595,0.09596774193548387097,6200,0.7550726636535348
"POINT(81470.08991413802 454844.7153633872)",58613159,"010100002040710000A4CE4970E1E3F340433888DCF2C21B41",790,0.08738938053097345133,7185,0.79480088495575221239,1065,0.11780973451327433628,9040,0.5893762352417827
"POINT(81544.04840351174 454767.9534049343)",58613161,"010100002040710000BFC242C680E8F340136249D0BFC11B41",995,0.09935097353969046430,7850,0.78382426360459311033,1170,0.11682476285571642536,10015,0.6109157429992016
"POINT(81537.70884179375 454413.8298757799)",58613172,"010100002040710000237E6A571BE8F340DAF4CA5137BC1B41",2385,0.13169519602429596908,13775,0.76062948647156267256,1950,0.10767531750414135837,18110,0.6508802683928822
