"geometry","osm_id","osm_centroid","children","children_perc","adults","adults_perc","elderly","elderly_perc","total_pop","age_entropy_index"
"POINT(94021.10880560777 435312.2908784547)",75251818,"010100002040710000F0F2AABD51F4F640A80ADC29C1911A41",1690,0.15089285714285714286,7905,0.70580357142857142857,1605,0.14330357142857142857,11200,0.737011581379782
"POINT(94399.10815985924 437987.33375571936)",76706623,"01010000204071000023D505BBF10BF7402E0FC4558DBB1A41",1535,0.14173591874422899354,7965,0.73545706371191135734,1330,0.12280701754385964912,10830,0.6921865517327754
"POINT(96758.12980934228 434336.7251141562)",77342018,"010100002040710000FDF5B213629FF7404B5384E682821A41",150,0.12875536480686695279,820,0.70386266094420600858,195,0.16738197424892703863,1165,0.7375634851415968
"POINT(95130.2064565453 432693.3166980313)",78070876,"010100002040710000E260A54DA339F7401D7D4C44D5681A41",540,0.12949640287769784173,2545,0.61031175059952038369,1085,0.26019184652278177458,4170,0.834118254524165
"POINT(93410.10445564828 434234.53744984185)",78090945,"01010000204071000094AFD9AB21CEF64058405926EA801A41",1230,0.16757493188010899183,5735,0.78133514986376021798,375,0.05108991825613079019,7340,0.5862746561695558
"POINT(95212.47788907937 434156.64451843785)",84162654,"010100002040710000F0046FA5C73EF74031A4FC93B27F1A41",1335,0.20150943396226415094,4535,0.68452830188679245283,755,0.11396226415094339623,6625,0.7552879349263879
"POINT(92342.1596540003 434866.6428574679)",84457647,"0101000020407100005F5AF18D628BF640623A4992CA8A1A41",695,0.20839580209895052474,2220,0.66566716641679160420,420,0.12593703148425787106,3335,0.7815971324883367
"POINT(90866.82281575858 436465.152914407)",88874472,"0101000020407100005CDB402A2D2FF6402598959CC4A31A41",2305,0.14272445820433436533,12395,0.76749226006191950464,1450,0.08978328173374613003,16150,0.6347738901808099
"POINT(95854.33080222468 432046.2483268758)",89068452,"0101000020407100000746F74AE566F740896649FEB85E1A41",1080,0.22808870116156282999,3085,0.65153115100316789863,570,0.12038014783526927138,4735,0.7929205345655719
"POINT(100016.43695632297 444478.7645305098)",90675369,"010100002040710000CFE9C5FD066BF8400216E10EFB201B41",300,0.26086956521739130435,760,0.66086956521739130435,90,0.07826086956521739130,1150,0.7497246198376105
"POINT(100003.60844947079 444358.8376447199)",90675374,"010100002040710000258335BC396AF8409789BF591B1F1B41",405,0.25796178343949044586,1065,0.67834394904458598726,100,0.06369426751592356688,1570,0.7174341488418696
"POINT(99840.4587629503 442641.6909590746)",90684694,"010100002040710000C2D117570760F84091C68AC346041B41",840,0.28140703517587939698,1880,0.62981574539363484087,265,0.08877721943048576214,2985,0.7855159894600672
"POINT(99122.82954205452 441891.1664138944)",90798776,"010100002040710000ADE3CD452D33F840686768AA8CF81A41",1090,0.18427726120033812342,3935,0.66525781910397295013,890,0.15046491969568892646,5915,0.7899067234248145
"POINT(98803.15836616812 442460.6478018651)",90799379,"0101000020407100008EF6AA88321FF840445F599772011B41",835,0.15578358208955223881,3485,0.65018656716417910448,1040,0.19402985074626865672,5360,0.8080269012434014
"POINT(99919.2553240801 443471.14904906234)",91521621,"010100002040710000DFB3CE15F464F8404151A0983C111B41",475,0.24675324675324675325,1155,0.60000000000000000000,295,0.15324675324675324675,1925,0.8549325679542062
"POINT(100132.2636142071 443866.43784925324)",91884026,"010100002040710000E487C3374472F840FD8D5BC069171B41",665,0.25626204238921001927,1645,0.63391136801541425819,285,0.10982658959537572254,2595,0.801439785867832
"POINT(100326.75937633126 443980.98429917375)",91884045,"010100002040710000C2CB67266C7EF840631FECEF33191B41",1100,0.26666666666666666667,2690,0.65212121212121212121,335,0.08121212121212121212,4125,0.7601997204625793
